Feature A,Feature B,Feature C,Feature D,Feature E,Feature F,Feature G,Feature H,Feature I,Feature J,Feature K,Feature L
2587.763193,14200.12655,1693.725192,2735.718154,1866.00904,43.98978095,1010.284647,4.823294632,4.473276351,15.75864412,45.34366353,43.34583778
2564.05893,14198.95105,1583.099687,2528.461007,1887.263931,42.45116696,1022.150889,4.979809087,4.718905846,15.87244161,45.01974034,44.72177516
2633.99134,14312.04765,1634.199408,2572.655335,2011.182944,43.23823386,998.6322589,4.652289945,4.382457569,16.54945285,42.63021204,44.32266863
2528.357726,13586.89169,1613.973754,2639.519834,1960.215346,41.50089843,1085.035025,4.821976401,4.443976969,15.97237782,44.66307474,45.31694253
2583.011594,13330.93279,1665.028805,2703.232809,2165.411683,45.44761871,1091.80985,4.592206283,4.57925498,16.83981488,44.09032993,45.21401401
2594.776407,14173.66801,1610.08742,2583.791594,2139.49244,42.76363798,1085.83591,4.887689726,4.750228064,15.8917663,42.77245533,43.08883099
2626.004787,13966.52494,1649.945296,2621.24466,2088.136885,42.2072594,1080.801765,4.820948776,4.75642556,16.3561085,43.2313755,43.67368048
2679.845327,13841.40087,1700.078876,2567.786349,2132.603854,42.68913622,1071.864731,4.860736565,4.587284499,16.5439552,43.31617372,44.50407429
2648.357616,12899.32497,1646.955693,2607.801858,2194.285198,42.03417604,1052.016796,4.727619541,4.518690767,15.91532569,43.8000692,44.08704521
2538.347875,13319.63847,1617.437725,2556.350001,2230.493466,45.17559182,1055.93052,4.649324326,4.804647902,15.96730876,43.05223024,45.39880887
2744.644007,13233.89233,1612.631379,2523.706085,2104.284523,43.85239263,1046.652423,4.789769401,4.605064347,16.81674669,44.28144919,46.30906027
2699.784714,13970.7824,1681.260134,2507.936837,2054.506192,44.69752936,1029.381448,4.849183253,4.645416996,16.23887438,43.64257774,44.30399732
2739.564692,13173.40304,1650.904932,2542.202608,2181.432306,43.56455177,1054.782953,4.910619519,4.689957908,15.98579614,42.52327514,46.33411378
2590.347234,13713.88451,1636.088334,2574.563742,2002.059404,43.52788382,1090.08588,4.900346512,4.734050419,15.44409619,43.69400319,46.05078389
2543.711013,13801.51426,1609.45119,2580.479217,1948.226414,43.58827882,1072.371669,4.679527818,4.534607145,16.1578012,43.90468497,43.56194235
2606.569877,12983.3818,1667.409768,2561.318013,1902.102616,44.02387137,1066.522247,4.871181146,4.384017031,15.86608331,45.15804885,44.30807823
2703.215477,14104.35956,1661.205364,2563.400346,1889.554306,42.52751822,1024.48228,4.71661021,4.647929197,16.0709754,43.41157812,43.84951496
2570.773261,13952.68845,1607.502286,2708.136543,1846.563497,42.05299549,1091.260281,4.957602578,4.628085812,15.97552597,45.22030093,47.12812833
2643.241062,13684.51247,1675.324969,2765.558062,1801.450944,41.47746777,1049.301082,4.975831483,4.508978981,15.54865015,45.27079622,44.77534879
2627.235056,13957.44178,1711.930211,2535.156293,1808.886678,44.07899556,1104.236463,4.782621792,4.474046734,16.19321844,45.06853819,46.10944321
2591.239518,13319.16633,1633.470478,2716.911425,1762.653799,44.35545915,1096.685243,4.784619527,4.69222948,15.58950237,45.5424069,43.22052988
2655.129643,14223.51445,1669.06864,2735.927686,1660.472886,41.37733679,1013.089777,4.640190706,4.698550247,15.97342872,43.03745671,46.77288933
2702.973038,13803.74263,1590.999998,2497.514641,1553.326663,45.19433734,1033.288745,4.625901789,4.555610967,16.22815123,43.9667442,44.64302381
2752.538932,13976.6828,1693.655211,2490.288744,1596.068134,45.12406965,1015.063198,4.994525597,4.386541122,15.16920562,45.70631101,44.03959176
2541.006721,13984.69358,1678.471386,2661.487366,1565.281962,43.6283304,1097.111872,4.813249467,4.637296127,15.80691727,43.88825112,46.6712714
2676.215425,13364.10398,1581.230932,2483.917743,1616.935986,45.17975262,1104.128291,4.671768903,4.421650923,15.52413229,44.62685805,43.91872133
2706.082953,14113.5747,1635.025244,2627.952204,1763.979769,41.92748254,1073.96514,4.75726677,4.688802211,15.80786429,42.34081196,43.45930432
2722.788914,13843.28373,1580.9739,2700.552239,1732.943377,41.55732786,1048.640686,4.734919572,4.510979795,15.46113421,46.29694235,46.23363646
2702.104461,13406.28002,1645.194601,2742.45751,1825.685852,41.4689997,1069.172726,4.842001361,4.509256952,16.10960827,45.27592156,45.59068064
2596.365311,13512.76109,1701.201491,2637.05306,2010.198975,44.16921992,1047.341056,5.002010647,4.424978189,16.33927577,45.86336796,47.36233074
2625.273683,13123.33886,1737.779515,2741.133381,2031.949979,41.21931514,1096.378036,4.810626589,4.580769285,15.88444431,43.9527323,45.63972264
2706.416918,13936.01895,1600.24363,2512.722043,2065.521424,44.78347921,1100.890882,4.782344147,4.429999323,15.79411545,46.30835975,44.13917746
2652.338127,13568.887,1693.632437,2603.518845,2038.26906,42.83235358,1128.782287,4.847717088,4.549362926,15.8448626,43.8347333,43.72792511
2560.278586,13050.28643,1641.64214,2642.784861,1902.219268,44.84215307,1122.862924,4.63395785,4.596386696,15.60115604,43.31607535,44.40652559
2718.063853,12918.41416,1623.058971,2548.575203,2005.491726,44.08141137,1088.495561,4.750470071,4.783368737,15.38916561,44.63228792,45.24287911
2525.63577,13860.87791,1676.721543,2504.64867,1982.300423,44.38159286,1032.371002,4.917503677,4.638489753,15.89916847,44.92772798,43.74574156
2633.285952,13093.68799,1653.482162,2561.218812,2048.248049,44.10842893,1068.028008,4.61526608,4.618491974,15.13472337,43.56154047,43.22575546
2544.959754,13019.91062,1667.740322,2585.283562,2040.818414,41.33962217,1073.314701,4.768394279,4.627436931,15.84977118,43.10281481,46.99315223
2612.534842,13895.98132,1546.073369,2606.682079,2042.673555,41.51449907,1078.149922,4.666243445,4.528171322,16.28566774,43.04115995,44.605434
2614.320017,13263.85535,1625.189221,2650.465592,2024.143234,44.30128455,1098.000115,4.900553522,4.40298029,16.24967428,42.84042598,47.11891367
2708.575409,12779.92875,1673.04124,2557.12751,2037.102855,41.27536255,1043.202502,4.588024035,4.807949179,15.3600851,43.42525498,44.69145439
2564.115141,13077.11314,1700.905133,2601.358961,2136.597177,41.57585047,1051.736005,4.946349456,4.607785779,16.13223418,42.46972485,46.35859565
2583.883865,13230.10094,1645.104042,2733.659976,2014.238606,43.99435716,1098.030107,4.904132017,4.700762235,15.63176486,44.81410936,45.45565268
2703.246386,13115.0087,1596.807531,2586.957164,2089.065444,42.85043662,1056.80524,4.60203065,4.685063483,15.81279426,42.40654586,47.12189814
2743.173384,13024.49312,1614.554967,2557.349984,2026.712128,43.58333798,1056.260239,4.573932576,4.757100355,16.02060635,43.75762278,45.11153377
2768.971432,13439.01812,1547.866954,2569.881127,1980.696867,43.36404671,1074.360993,4.888109469,4.585555373,15.53413293,45.11655877,44.54331098
2760.563957,12791.58011,1599.832323,2492.516496,1970.095212,44.04324161,1082.525789,4.667869095,4.645586005,15.63442771,43.49445882,44.56879329
2726.045477,13027.59605,1562.51175,2627.964559,1932.118922,44.37566458,1119.433952,4.957205011,4.8011275,15.91029568,45.90451563,43.43009141
2530.499415,13678.85266,1610.946564,2739.473203,1910.971534,44.03297782,1071.883621,4.849267244,4.583199444,15.28324669,45.11717022,46.83611842
2649.739878,13723.98671,1647.105653,2689.911652,1854.827036,42.62818064,1067.995741,4.831197906,4.455781763,15.17952281,45.8885779,46.66307381
2643.848099,13460.15762,1740.280258,2772.721224,1726.296018,42.17723957,1118.534933,4.593437931,4.567861317,14.84540966,43.57606986,47.32002618
2573.634548,12931.47104,1589.956488,2579.132114,1710.600038,41.22552512,1084.536415,4.764594268,4.417511407,14.89568649,42.77191318,46.37437568
2543.888429,13196.89815,1606.01442,2672.084687,1660.020353,41.46225539,1055.946829,5.020858223,4.394316079,15.74872443,44.98301567,46.95490734
2685.639594,13638.07118,1618.475694,2694.91365,1577.843552,42.0595103,1087.078999,4.753477742,4.765254096,15.61093181,45.05051913,45.49357658
2735.749922,14094.55945,1705.353855,2627.644061,1417.507195,43.09934573,1114.254634,4.790825161,4.718499409,14.94783959,43.8948108,46.42376165
2572.895559,13698.96638,1598.655833,2642.310825,1483.015629,43.01124028,1124.678662,4.88755528,4.492280483,15.53614531,45.68981215,45.63796431
2598.635134,13169.52671,1653.532196,2504.921846,1377.615353,42.48126711,1159.666971,4.742453077,4.40231533,14.90684092,43.98668314,46.54785762
2685.310827,13822.64416,1689.065806,2600.028103,1471.16268,42.95779072,1132.618685,4.96778256,4.654364492,14.89515951,45.9524289,45.89539133
2742.234508,13150.62821,1711.824297,2676.306952,1547.590123,44.40776069,1103.130837,4.823844141,4.747857941,15.90131309,44.53853058,43.22122969
2723.596375,13950.10128,1634.888789,2590.248907,1568.4996,41.47858431,1170.74634,4.709278284,4.502093906,15.09681975,44.88474659,47.04039298
2723.310681,13715.49038,1590.894888,2735.000581,1606.346922,42.37734607,1129.899603,4.890601586,4.459988143,14.7115627,42.98287769,43.93217764
2714.01581,14049.2109,1593.88347,2704.15568,1771.657117,41.3056573,1100.1413,4.759949451,4.566985003,14.79276607,45.72610116,45.25010769
2704.161116,13535.40392,1568.170746,2494.173219,1821.778381,44.97248095,1153.305123,4.849456164,4.422464194,15.3822486,42.72866007,46.49631396
2627.823227,13120.64883,1653.088876,2556.777017,1715.315226,43.01649929,1172.365235,4.617397225,4.686698389,15.06245416,42.68759167,47.06528464
2724.816067,13069.146,1702.119775,2579.647862,1765.002524,41.29784872,1080.434579,4.697558038,4.801650359,14.70152051,44.75183529,46.99000286
2573.031981,13448.43926,1715.045279,2731.886947,1682.896893,42.16057744,1108.616844,4.731614077,4.629724375,15.94724175,45.90609765,45.09534184
2618.821103,12894.23263,1715.669223,2702.588287,1726.760238,41.17615447,1105.676289,4.665775068,4.46831368,15.09537015,43.24228178,44.05839792
2671.313116,14221.22942,1639.327135,2622.560069,1826.168396,44.67664287,1074.181317,4.729941011,4.622680124,14.9469223,43.90342691,45.27090091
2599.651603,13412.69336,1573.155349,2714.872236,1697.40333,41.71999871,1098.750155,4.602893836,4.792062208,15.49340977,44.88836122,46.79233501
2598.727154,14074.2585,1653.455536,2552.832569,1761.142723,42.98306111,1079.599527,4.65898984,4.431663378,16.04307105,45.45029353,45.78859097
2561.073735,13987.10535,1654.932566,2660.088548,1760.721238,44.3838474,1130.474443,4.945295295,4.623305116,15.99511891,45.86825277,46.19858896
2741.219776,13257.13754,1724.166281,2681.616057,1862.465039,41.20468498,1083.588211,4.860062721,4.634286781,15.14218849,42.58977159,43.59881111
2743.246763,13582.64937,1658.372597,2661.0993,1646.707334,42.03261629,1157.508342,4.840686527,4.556977835,15.1089208,44.58661717,45.36563364
2744.518079,13830.16111,1744.060673,2705.384207,1733.85648,44.45716039,1131.723516,4.798284261,4.417149734,15.03134175,43.06927969,43.80961998
2775.235107,14343.91667,1573.121846,2488.911923,1655.329839,40.78980656,1127.624278,4.849642024,4.486568326,15.74620383,45.37904676,45.80030502
2659.733174,13645.15866,1601.814131,2529.396931,1497.673635,43.18458874,1117.695357,4.916897838,4.710073175,15.31023654,44.38042762,46.80104483
2763.28643,14149.11092,1638.895396,2543.970943,1523.528546,43.06434641,1099.967978,4.911512914,4.731025345,15.50140314,46.14473163,45.33914874
2702.691619,13231.80338,1560.164201,2663.491632,1561.715803,43.91536673,1102.371758,4.957930617,4.394722954,15.41015588,46.33093045,46.75019272
2629.435885,13494.93338,1743.183084,2624.238406,1612.956334,43.43713266,1144.414492,4.844135614,4.374285974,15.8626804,42.99128866,46.05061868
2749.386697,13360.30655,1665.94576,2567.67341,1670.320223,42.16818817,1096.719726,4.689743879,4.412629598,15.0339401,44.16424724,45.68840363
2541.078691,13564.40702,1668.526952,2623.939457,1616.417888,40.96895352,1123.291271,4.885531441,4.7919022,15.62382799,45.14360162,47.26284656
2287.012668,13389.06936,1649.844921,2555.762878,1756.184123,43.47195008,1127.508777,4.789820083,4.52391541,15.35325158,44.40258212,43.65328371
2381.605464,13312.18566,1749.704993,2544.956368,1660.540238,41.06905617,1197.377009,5.021598735,4.513830294,15.667748,43.24373738,46.2413042
2326.593897,14418.94843,1667.087892,2682.086562,1738.48808,41.86037294,1091.984004,4.817684544,4.758110399,14.93516333,43.23035332,46.47162372
2293.778866,14361.69686,1612.639239,2526.455316,1702.172585,41.6313098,1102.904676,4.912847536,4.642890878,15.63083606,44.18344007,45.13458704
2382.445968,14245.635,1642.531331,2727.659853,1701.064614,41.24760856,1132.715028,4.833899369,4.645965609,15.57128064,45.4402027,44.9897901
2450.275807,14031.43552,1643.620288,2528.984985,1782.544524,44.10335646,1110.431855,4.846030266,4.48531651,15.63566375,44.94152339,46.86993697
2340.867596,13802.0024,1676.537935,2749.502139,1776.246212,42.87894588,1161.097587,4.785337861,4.542910056,15.01681027,45.64832358,45.35630007
2445.457001,14093.33957,1577.177971,2602.468271,1840.454894,42.66115594,1110.235855,4.809239241,4.424627698,15.16769095,44.11901439,47.31670959
2330.595781,14331.40779,1686.098017,2742.25814,1928.024891,42.96987013,1185.494263,4.60683224,4.690397163,15.43680374,43.62849917,43.2022978
2449.033297,13681.49342,1600.175821,2669.786938,1900.507185,41.53190449,1107.485375,5.000186901,4.457285898,15.29079147,43.77296933,45.15372826
2292.311434,13761.60542,1657.287638,2561.107846,1919.940914,42.31845819,1118.389342,5.003141345,4.603639748,14.99268911,46.13270516,45.7250587
2493.648975,14217.8322,1692.714542,2615.952178,1985.597579,40.94302649,1193.354627,4.611981517,4.419997036,15.86995505,45.51601784,46.08601
2406.694908,13066.73239,1668.597689,2640.467326,2012.509021,40.57153496,1148.822521,5.008316568,4.540572539,16.08099291,45.40946198,45.97558759
2374.993292,13203.60967,1699.217963,2726.596342,1816.69724,40.49082527,1168.722746,4.680128335,4.609310976,15.09039,46.0683584,47.09923221
2338.181762,13690.57132,1671.084582,2503.08339,1857.643166,42.3802615,1176.860682,4.707946851,4.484245373,15.11819934,45.30732209,45.71980082
2418.861189,13694.87846,1580.884695,2629.967369,1801.964281,43.72156473,1176.178908,4.767897122,4.57675497,15.38335404,45.81876047,44.31942451
2384.99826,13939.92783,1634.584246,2560.838445,1813.552961,40.40930439,1147.686789,4.569771929,4.749287486,15.42912075,44.96150363,45.16038658
2334.340826,13485.91126,1555.186908,2545.64322,1746.884433,40.3798629,1119.361287,4.822304789,4.579149452,15.67599848,44.10210752,44.02840676
2317.865346,13625.29622,1686.082177,2749.830411,1711.875833,42.51570338,1204.192282,4.870637882,4.640613696,16.0554748,44.7161235,44.42011147
2369.236643,14320.31657,1681.782097,2540.544251,1779.797645,42.75199748,1121.914208,4.839275302,4.44423477,14.89535167,45.38756493,44.51337857
2287.732981,13270.10908,1713.085544,2724.732929,1856.208015,42.95656158,1139.558381,4.851449605,4.756234314,15.98491771,44.93220907,46.69615258
2402.541002,13320.30901,1615.086232,2741.156648,1872.77221,43.30264065,1168.49021,4.767347943,4.401214922,15.45017103,45.70643325,47.13577078
2334.928472,13200.89335,1711.817633,2661.429012,2048.748531,40.53775487,1196.561253,4.61884082,4.681702741,15.20662355,46.06356782,44.13047595
2379.780042,14214.77896,1718.659371,2610.552124,2036.812241,43.51274871,1191.586141,4.5843622,4.442034727,16.04778732,46.39779316,47.16114975
2414.058267,13324.34319,1650.703725,2603.062543,2024.257158,43.09602638,1189.570572,4.659636972,4.475596648,16.09578921,42.36373331,46.71466651
2478.663451,13799.54666,1690.033797,2679.149989,1943.809935,41.0120169,1143.956984,4.586980413,4.486247478,14.75705558,44.69435346,44.31602199
2462.071914,13354.02402,1600.2797,2689.594704,1798.748135,44.34985998,1163.341672,4.724095174,4.471928203,15.14152273,45.66970963,43.2220369
2337.034374,14126.2715,1696.800225,2547.500959,1749.769871,44.24567875,1198.803062,4.839481836,4.702891574,14.77769394,43.75163083,43.46848999
2347.689007,13460.46299,1616.70564,2662.763794,1802.539287,42.57072557,1195.36665,4.952080326,4.661298643,16.04267903,46.26668436,45.22851426
2362.405885,13544.21521,1624.602084,2544.86645,1704.465489,40.42303297,1225.148121,4.763990072,4.65597465,14.99093199,43.00582905,44.37158049
2433.503818,13408.3085,1690.940309,2722.315337,1745.418564,42.73490359,1149.963401,4.714578649,4.384969858,15.67021668,43.52582688,46.29287511
2440.930265,14378.59749,1617.232097,2648.405604,1742.772734,42.4325969,1146.772428,4.999372452,4.504921329,14.76244892,43.06165742,44.17016634
2393.546736,14327.90593,1645.196184,2549.784376,1893.376779,40.90307778,1197.761309,4.933749199,4.529808851,15.02847543,43.17162711,45.05107235
2418.616861,13766.5001,1639.6407,2720.079973,1934.372885,43.36312524,1157.846514,4.722289719,4.444804726,14.8064597,44.52044188,47.23266999
2345.443463,13981.68563,1665.723753,2615.257858,1895.885381,41.29189697,1185.612427,4.960462808,4.407635336,15.21546359,45.56980778,46.4599909
2396.649794,14298.67626,1727.755344,2530.189696,1911.478877,43.29229242,1197.155352,4.814207501,4.660772455,14.5889939,43.83832153,46.26351765
2331.880031,13985.48301,1646.480647,2619.433895,1875.309966,43.05121845,1240.474155,4.73258963,4.417780875,15.78356531,45.45467042,46.04149067
2447.438481,13885.49028,1621.571554,2591.635706,1752.203525,43.8911296,1216.00758,4.850879051,4.514349492,15.71050612,46.39875622,45.47089794
2384.947846,13286.73782,1680.759564,2664.229776,1791.400253,42.51543154,1165.213279,4.956623175,4.40926422,15.30008766,42.93672178,43.94585066
2446.270677,14153.62571,1715.04143,2682.323274,1701.988851,41.19303718,1231.862166,4.970965381,4.613408755,14.76619657,43.13910098,45.68008395
2483.259985,14239.49065,1691.680516,2618.172164,1745.632745,41.90568814,1219.330001,4.866122941,4.429855495,15.96790003,45.54859719,43.13337813
2460.015906,14216.44371,1682.917471,2596.987964,1710.637505,43.1237671,1148.409091,4.885470847,4.463106968,14.71837014,45.74942932,43.15224608
2471.467421,13851.93712,1576.130448,2588.230645,1767.24344,43.77406739,1193.391281,5.006702671,4.782051513,15.656872,42.7158415,45.94318696
2314.040232,13392.15233,1709.776585,2778.447721,1836.360931,41.4059321,1225.572328,4.894999162,4.769278387,15.15208592,42.25186537,46.88515789
2389.189893,13228.175,1582.824033,2670.149897,1952.750217,42.25679748,1234.996189,4.772369982,4.388929639,15.51450936,44.21741361,46.75242464
2414.233413,14082.55951,1624.362594,2527.990196,1904.356703,41.93299868,1257.326611,4.697986213,4.513467445,15.89050432,46.23464185,43.9461357
2286.03312,13815.75747,1626.583538,2614.113818,1836.771493,40.54437691,1180.78975,4.89809997,4.493998526,14.99982392,45.31006087,46.26583905
2312.307628,14101.76461,1619.862672,2708.667713,1969.478801,42.36204843,1200.962674,4.769492101,4.765053363,14.75913522,43.25758748,43.35634141
2343.23245,14153.18788,1699.996086,2568.203761,1827.361107,40.45829335,1157.009646,4.863825617,4.3962195,15.21342138,43.96103538,46.04456874
2432.472847,13472.69419,1648.295805,2637.917204,1785.02161,40.20129187,1161.744796,4.629564547,4.810906291,14.88798306,45.86559096,45.84255114
2374.103664,13106.80437,1692.829845,2575.102867,1745.432461,43.83130766,1179.681252,4.94533278,4.759552239,15.65268749,46.40543392,47.08483905
2496.848518,14130.55679,1610.412152,2544.960569,1818.379298,42.88146968,1242.569266,4.643495762,4.568361544,15.33780168,44.95066879,45.62113426
2388.959049,13796.42132,1628.771252,2768.718488,1738.355909,41.33665553,1243.502071,4.682044799,4.783363589,15.4599132,45.02686043,45.14407381
2285.683285,13338.29155,1609.815314,2737.518568,1803.281448,44.18738804,1185.52833,4.662625167,4.410051424,15.42567523,45.90942862,44.7862067
2467.020439,13409.12843,1614.908382,2515.719743,1725.237526,43.09177544,1254.913823,4.986470386,4.727698504,15.46695543,43.15853928,46.81044138
2321.796775,13021.3153,1597.281554,2760.520444,1856.866693,43.14608821,1222.350467,4.757930181,4.414792468,15.37693225,43.93146497,43.13431928
2484.278326,12800.13155,1684.236653,2616.738056,1832.278314,43.13396334,1156.402856,4.982578142,4.541794643,14.81685206,42.95236633,46.96290177
2381.543514,13596.84084,1628.72665,2600.543065,1702.120722,42.72210666,1212.751527,4.857431045,4.427532424,14.87557484,44.53285764,43.72331555
2324.131317,13083.52063,1690.146631,2534.244832,1730.318038,43.66488859,1198.323404,4.919567163,4.525512108,14.76169433,44.39979757,43.82535449
2477.585061,13869.87923,1637.318253,2547.014756,1652.202685,40.85540108,1206.453617,4.670742678,4.560268614,14.98831452,45.18527826,46.62220179
2462.878171,12987.95461,1648.186266,2726.353919,1675.301448,42.34813021,1199.169493,4.829409415,4.675040996,15.73910585,44.45713512,46.84066175
2475.923732,13187.22315,1666.82092,2590.743033,1608.72187,43.80247074,1147.354131,4.989441234,4.643285082,14.65245461,45.76105485,44.51189137
2366.275699,13355.97882,1655.733288,2771.142789,1613.583604,40.87816699,1250.121188,4.683764121,4.388872518,14.85616696,44.63114576,43.28104767
2310.734866,13515.24757,1553.166569,2518.447492,1520.075903,43.45167984,1250.823441,4.92820673,4.394656069,15.65815103,44.84203925,44.97724211
2332.739468,13262.99016,1637.672809,2735.801354,1509.952757,44.12280342,1161.123527,4.600592162,4.553068082,15.09687266,44.14519846,47.1509807
2321.374445,13651.05146,1654.17826,2546.649537,1496.376212,41.22267002,1223.481162,4.989416189,4.396141674,15.25514155,43.2456357,45.08105639
2374.200116,13374.27282,1588.499954,2591.468749,1624.581466,40.6800262,1175.59609,4.577435699,4.50917651,15.79565781,42.52970768,45.95226
2475.276542,13388.19059,1635.768323,2716.742446,1522.895349,40.47324763,1193.029008,4.823708728,4.463384165,14.75485539,43.54836689,45.4105309
2388.008672,13517.18737,1571.698703,2517.603446,1467.048489,40.17305503,1183.524441,4.774493055,4.544835179,14.55212132,43.19212365,46.70470505
2352.533725,13945.5632,1688.519831,2534.329533,1584.096875,40.84965037,1239.652944,4.578669695,4.615161925,15.72402939,42.55374407,43.5665376
2399.053059,14105.93319,1601.887403,2687.844652,1657.572782,40.49965853,1172.806945,4.882528634,4.592400426,15.57487431,43.17265879,45.34587728
2289.141197,14002.33036,1645.943474,2726.284878,1653.370526,40.35705117,1195.271285,4.796584189,4.627025851,15.76434471,45.77783946,45.92867169
2319.491918,13150.02193,1706.550783,2531.578038,1689.231086,40.33868733,1257.83647,4.895255124,4.481586405,14.37462419,46.16503432,44.5846257
2430.332144,13858.53406,1680.115134,2667.54957,1753.331818,43.7234526,1187.601023,4.716461346,4.545389787,15.36373308,42.43802887,46.29077413
2320.726797,13462.41274,1672.569333,2667.261518,1772.216972,43.99324068,1193.412189,4.832146749,4.650596594,15.36775534,42.79814213,44.7414489
2303.55478,13471.99047,1624.625444,2636.61411,1795.428334,41.74695877,1210.654087,4.889278972,4.649288273,15.49950493,44.10735577,46.99302492
2292.607842,13531.41444,1699.784525,2648.380082,1808.939199,43.70784632,1240.935576,4.578176519,4.543200218,15.74256879,42.37422911,43.93448559
2383.575501,13383.98828,1670.595769,2499.369488,1711.722059,43.37598925,1226.804138,4.893326226,4.385606281,14.44308673,43.87903573,45.78351612
2316.945233,13906.58604,1672.344851,2537.14074,1742.068998,41.67757235,1251.276795,4.933042345,4.760718356,14.57040305,45.8150485,47.41286335
2485.850084,12931.63159,1639.359401,2489.087241,1674.454068,39.88511379,1247.208111,4.702361817,4.511106491,14.78368386,42.31190738,45.50942595
2406.969117,14047.42196,1612.04687,2552.907924,1673.307607,40.48741074,1178.88796,4.973449264,4.411041165,14.9737457,42.94409278,44.65694092
2329.754161,13696.00373,1685.773862,2607.769283,1815.037488,42.26178429,1156.242541,4.750527976,4.755816381,15.45570962,43.58642493,47.3272002
2321.032457,13447.28886,1612.899287,2714.366021,1681.73594,43.3959541,1186.756201,4.654594098,4.558853314,14.33404405,43.15295205,43.58978758
2441.706053,13240.7633,1622.761872,2592.135538,1562.140448,41.37022372,1225.629253,4.621626842,4.742813487,14.92740152,45.17784926,46.78513544
2500.036929,13119.59302,1578.235894,2487.657783,1687.546991,41.69602256,1180.73888,4.909586451,4.43735859,15.28571656,43.55278496,46.92795087
2336.416293,13740.35623,1680.537949,2605.195191,1636.470496,40.13413763,1230.702014,4.984621739,4.79926742,15.24718614,45.45893711,43.69498014
2334.177556,13770.60441,1579.261764,2724.207803,1577.938639,43.04896482,1137.37484,4.641113167,4.690592219,14.24129295,43.83352249,44.37465537
2493.9572,13425.84002,1669.731156,2516.517964,1670.533095,41.26333897,1251.862746,4.762545264,4.733753389,15.26395584,43.35876804,44.26256259
2426.426124,14118.75005,1683.841561,2569.035234,1704.522182,41.62584245,1244.929885,4.67122157,4.530721898,15.30605685,44.04952832,44.46534195
2431.796084,13431.23533,1570.75496,2554.422832,1636.606495,41.06330029,1171.179754,4.9231187,4.401505477,14.42237217,46.37937419,46.24576695
2281.621006,14010.18976,1563.538551,2508.893683,1676.717955,42.24111071,1232.016585,4.79396452,4.695446182,14.91309097,43.23883722,45.37562107
2439.832373,13038.83054,1661.567494,2508.503485,1665.814331,40.17158046,1154.379357,4.778635771,4.442830097,15.26026922,43.99332239,46.13809054
2279.889356,12795.61654,1584.016282,2747.964402,1800.426789,41.81400607,1188.159247,4.653292223,4.802943122,15.55648698,46.46992027,46.75998876
2304.734269,13950.93773,1578.28125,2518.582271,1866.246544,43.5537376,1215.088674,4.876194975,4.443419285,15.54815544,45.73953179,47.03818976
2407.805553,13067.97684,1643.254802,2559.3044,1716.944542,42.28890422,1165.36049,4.859792393,4.684467214,15.2963965,42.85833555,43.31353739
2329.965412,13782.34178,1636.387648,2675.905608,1861.918855,42.49652051,1139.831887,4.63498782,4.714833481,14.52027974,43.67722428,44.43772271
2368.325004,13094.87219,1683.089124,2629.901786,1735.938364,40.68290034,1204.601374,4.850302152,4.656856637,14.19654137,44.47938686,46.10300246
2302.84748,13125.12464,1602.321835,2749.023579,1785.471407,43.7539176,1139.10516,4.813123761,4.501567081,14.15889878,43.69185488,44.26272279
2294.517136,13936.93351,1686.051568,2666.799536,1650.218465,43.72593152,1156.277422,4.935577284,4.700973951,15.29498192,46.19980377,43.90740827
2455.622996,13634.05557,1587.466395,2593.814613,1711.401296,43.2526501,1197.947928,4.643972191,4.411055592,14.99549748,43.25317058,45.95468254
2366.304214,13507.53628,1715.303072,2484.889326,1618.165922,40.38879662,1222.90488,5.016991205,4.755285327,15.47146397,42.91581187,44.6949806
2298.210303,13395.97768,1552.853094,2660.864572,1556.673244,40.82618932,1233.313018,4.562063978,4.537801575,14.5129811,44.46736965,45.7482483
2339.540871,13274.62326,1688.74287,2544.496759,1589.218303,42.78686762,1190.992293,4.582271699,4.796177849,14.90670728,45.87290985,43.7382164
2362.643032,13043.84036,1689.192098,2640.851047,1622.619943,41.98139309,1183.216488,4.809405084,4.758110401,15.3574501,44.997355,44.64282417
2472.766888,13698.23277,1624.358779,2744.229676,1598.311117,41.05070036,1158.576014,4.719978786,4.685896545,14.95865824,43.91566208,43.6687128
2384.670745,13810.38056,1658.125709,2534.104238,1730.734912,41.06521015,1183.580432,4.684783438,4.559712317,14.73270927,44.67952692,45.77705409
2279.88356,13688.46508,1654.315659,2616.825365,1717.940502,41.6743727,1180.155995,4.684480494,4.371564298,14.97219085,42.54379132,46.46434112
2296.178828,13921.09112,1624.98237,2637.418063,1758.10244,41.99555964,1152.14922,4.907744342,4.693427824,14.59454647,42.36633163,43.13170755
2365.532951,13325.95188,1685.04258,2607.089738,1752.049015,42.50242148,1138.334634,4.819676142,4.775429805,14.28284373,46.02298215,44.4028996
2451.871838,13706.35883,1624.611378,2651.992876,1749.718079,41.33982917,1152.308164,4.987072299,4.670747722,14.18821106,44.75744397,46.50774801
2281.580289,13744.75322,1685.195953,2685.304658,1815.502434,41.19861502,1207.772873,4.5815723,4.570388393,14.49363584,43.82610656,45.51637519
2496.538276,12819.91048,1649.255908,2544.199681,1658.124275,41.05256274,1201.571113,4.664240332,4.753176866,14.75169966,44.15904822,43.53185711
